source,target,no_of_reports_coauthored,no_of_srrs_coauthored,no_of_psrs_coauthored,percent_srrs
6503882444,7003269528,1.0,0.0,1.0,0.0
6503882444,7401857260,1.0,0.0,1.0,0.0
6503882444,35241949700,1.0,0.0,1.0,0.0
6503882444,55827158400,1.0,0.0,1.0,0.0
6504077128,6602278210,1.0,1.0,0.0,1.0
6504077128,6701441570,1.0,1.0,0.0,1.0
6504077128,15752770000,1.0,1.0,0.0,1.0
6504077128,22136826400,1.0,1.0,0.0,1.0
6504077128,55883537400,1.0,1.0,0.0,1.0
6504077128,57195557334,1.0,1.0,0.0,1.0
6504175075,7006267004,1.0,0.0,1.0,0.0
6504175075,9745501800,1.0,0.0,1.0,0.0
6504175075,16241692800,1.0,0.0,1.0,0.0
6504175075,36704030400,1.0,0.0,1.0,0.0
6504175075,41261351000,1.0,0.0,1.0,0.0
6504175075,44361266500,1.0,0.0,1.0,0.0
6504175075,55556128200,1.0,0.0,1.0,0.0
6504175075,55893202000,1.0,0.0,1.0,0.0
6504175075,56533575100,1.0,0.0,1.0,0.0
6504175075,56533964300,1.0,0.0,1.0,0.0
6504175075,56534115900,1.0,0.0,1.0,0.0
6504261558,6507149548,1.0,0.0,1.0,0.0
6504261558,11440680600,1.0,0.0,1.0,0.0
6504261558,56155942300,1.0,0.0,1.0,0.0
6504261558,56489898800,1.0,0.0,1.0,0.0
6504261558,56922061900,1.0,0.0,1.0,0.0
6504261558,56922123000,1.0,0.0,1.0,0.0
6504261558,56922192500,1.0,0.0,1.0,0.0
6504261558,57189218500,1.0,0.0,1.0,0.0
6504821367,6602731256,1.0,0.0,1.0,0.0
6504821367,7101707081,1.0,0.0,1.0,0.0
6504821367,14829316900,1.0,0.0,1.0,0.0
6504821367,16678283500,1.0,0.0,1.0,0.0
6504821367,24463645200,1.0,0.0,1.0,0.0
6504821367,54413002300,1.0,0.0,1.0,0.0
6504821367,55752607500,1.0,0.0,1.0,0.0
6504821367,56053846000,1.0,0.0,1.0,0.0
6504821367,57076829800,1.0,0.0,1.0,0.0
6504821367,57076856700,1.0,0.0,1.0,0.0
6504821367,57076892900,1.0,0.0,1.0,0.0
6504821367,57076937600,1.0,0.0,1.0,0.0
6504821367,57076938400,1.0,0.0,1.0,0.0
6504821367,57076983900,1.0,0.0,1.0,0.0
6504821367,57077018300,1.0,0.0,1.0,0.0
6504831020,6603960588,1.0,0.0,1.0,0.0
6504831020,7005868666,1.0,0.0,1.0,0.0
6504831020,7006031601,1.0,0.0,1.0,0.0
6504831020,7403580295,1.0,0.0,1.0,0.0
6504831020,7404528724,1.0,0.0,1.0,0.0
6504831020,8450588300,1.0,0.0,1.0,0.0
6504831020,14049094900,1.0,0.0,1.0,0.0
6504831020,19034106700,1.0,0.0,1.0,0.0
6504831020,23033344500,1.0,0.0,1.0,0.0
6504831020,34769470700,1.0,0.0,1.0,0.0
6504831020,35769579700,1.0,0.0,1.0,0.0
6504831020,56409226300,1.0,0.0,1.0,0.0
6504831020,57193453048,1.0,0.0,1.0,0.0
6505559523,13906388300,1.0,0.0,1.0,0.0
6505559523,16506514000,1.0,0.0,1.0,0.0
6505559523,26039262100,1.0,0.0,1.0,0.0
6505559523,54931993000,1.0,0.0,1.0,0.0
6505559523,55630559800,1.0,0.0,1.0,0.0
6505559523,55880378600,1.0,0.0,1.0,0.0
6505559523,55908065200,1.0,0.0,1.0,0.0
6505559523,57219085254,1.0,0.0,1.0,0.0
6505808745,6505961892,1.0,0.0,1.0,0.0
6505808745,6701475159,1.0,0.0,1.0,0.0
6505808745,7003601583,1.0,0.0,1.0,0.0
6505808745,7004624388,1.0,0.0,1.0,0.0
6505808745,7102158285,1.0,0.0,1.0,0.0
6505808745,7401840755,1.0,0.0,1.0,0.0
6505808745,8517342300,1.0,0.0,1.0,0.0
6505808745,35425739900,1.0,0.0,1.0,0.0
6505808745,35493184100,1.0,0.0,1.0,0.0
6505808745,55391050700,1.0,0.0,1.0,0.0
6505808745,55410029000,1.0,0.0,1.0,0.0
6505830834,6603060429,1.0,0.0,1.0,0.0
6505830834,7003372910,1.0,0.0,1.0,0.0
6505830834,7005488968,1.0,0.0,1.0,0.0
6505830834,7102834870,1.0,0.0,1.0,0.0
6505830834,37015409100,1.0,0.0,1.0,0.0
6505830834,48663289700,1.0,0.0,1.0,0.0
6505830834,54397506400,1.0,0.0,1.0,0.0
6505830834,55906881300,1.0,0.0,1.0,0.0
6505830834,57199536039,1.0,0.0,1.0,0.0
6505830834,57213440047,1.0,0.0,1.0,0.0
6505907125,6507233742,1.0,0.0,1.0,0.0
6505907125,7004222751,1.0,0.0,1.0,0.0
6505907125,7004676852,1.0,0.0,1.0,0.0
6505907125,24547168700,1.0,0.0,1.0,0.0
6505907125,36998781200,1.0,0.0,1.0,0.0
6505907125,56225206500,1.0,0.0,1.0,0.0
6505907125,57203083453,1.0,0.0,1.0,0.0
6505907125,57204891343,1.0,0.0,1.0,0.0
6505907125,57207840403,1.0,0.0,1.0,0.0
6505961892,6505808745,1.0,0.0,1.0,0.0
6505961892,6701475159,1.0,0.0,1.0,0.0
6505961892,7003601583,1.0,0.0,1.0,0.0
6505961892,7004624388,1.0,0.0,1.0,0.0
6505961892,7102158285,1.0,0.0,1.0,0.0
6505961892,7401840755,1.0,0.0,1.0,0.0
6505961892,8517342300,1.0,0.0,1.0,0.0
6505961892,35425739900,1.0,0.0,1.0,0.0
6505961892,35493184100,1.0,0.0,1.0,0.0
6505961892,55391050700,1.0,0.0,1.0,0.0
6505961892,55410029000,1.0,0.0,1.0,0.0
6505997583,7102223177,1.0,0.0,1.0,0.0
6505997583,8502496600,1.0,0.0,1.0,0.0
6505997583,21934878100,1.0,0.0,1.0,0.0
6506056250,7003284391,1.0,0.0,1.0,0.0
6506056250,7004357169,1.0,0.0,1.0,0.0
6506056250,7005276015,1.0,0.0,1.0,0.0
6506056250,7006277430,1.0,0.0,1.0,0.0
6506056250,7101648907,1.0,0.0,1.0,0.0
6506056250,8933947800,1.0,0.0,1.0,0.0
6506056250,15925796600,1.0,0.0,1.0,0.0
6506056250,35264935900,1.0,0.0,1.0,0.0
6506056250,54392038500,1.0,0.0,1.0,0.0
6506056250,56634706900,1.0,0.0,1.0,0.0
6506056250,56828923400,1.0,0.0,1.0,0.0
6506056250,56829188100,1.0,0.0,1.0,0.0
6506056250,57110161200,1.0,0.0,1.0,0.0
6506056250,57216506722,1.0,0.0,1.0,0.0
6506078226,6602928303,1.0,0.0,1.0,0.0
6506078226,7003860203,1.0,0.0,1.0,0.0
6506078226,24499894300,1.0,0.0,1.0,0.0
6506078226,36084229100,1.0,0.0,1.0,0.0
6506078226,54966482600,1.0,0.0,1.0,0.0
6506078226,57104639500,1.0,0.0,1.0,0.0
6506078226,57225340883,1.0,0.0,1.0,0.0
6506080406,6701658147,1.0,0.0,1.0,0.0
6506080406,7006590644,1.0,0.0,1.0,0.0
6506080406,7102225249,1.0,0.0,1.0,0.0
6506080406,7402634129,1.0,0.0,1.0,0.0
6506080406,57214499609,1.0,0.0,1.0,0.0
6506095893,7003497584,1.0,0.0,1.0,0.0
6506095893,7005436168,1.0,0.0,1.0,0.0
6506095893,7801391238,1.0,0.0,1.0,0.0
6506095893,11440309600,1.0,0.0,1.0,0.0
6506095893,36339089900,1.0,0.0,1.0,0.0
6506095893,36340073100,1.0,0.0,1.0,0.0
6506095893,56265685500,1.0,0.0,1.0,0.0
6506095893,57199750132,1.0,0.0,1.0,0.0
6506136404,6508123381,2.0,0.0,2.0,0.0
6506136404,7005345302,2.0,0.0,2.0,0.0
6506136404,7005719430,2.0,0.0,2.0,0.0
6506136404,7102143051,2.0,0.0,2.0,0.0
6506136404,54879291500,2.0,0.0,2.0,0.0
6506190520,16639445800,1.0,0.0,1.0,0.0
6506190520,36544774200,1.0,0.0,1.0,0.0
6506190520,57189001353,1.0,0.0,1.0,0.0
6506190520,57216229536,1.0,0.0,1.0,0.0
6506251232,6603291354,1.0,0.0,1.0,0.0
6506251232,7004745996,1.0,0.0,1.0,0.0
6506251232,7202645907,1.0,0.0,1.0,0.0
6506251232,55907871200,1.0,0.0,1.0,0.0
6506251232,55908172000,1.0,0.0,1.0,0.0
6506281745,6701313040,2.0,0.0,2.0,0.0
6506281745,7006893886,2.0,0.0,2.0,0.0
6506281745,7402679913,2.0,0.0,2.0,0.0
6506281745,7404419547,2.0,0.0,2.0,0.0
6506281745,24539482700,2.0,0.0,2.0,0.0
6506399225,6602850300,1.0,0.0,1.0,0.0
6506399225,25228198700,1.0,0.0,1.0,0.0
6506399225,34167745000,1.0,0.0,1.0,0.0
6506399225,35373585600,1.0,0.0,1.0,0.0
6506399225,55830318100,1.0,0.0,1.0,0.0
6506399225,55830396300,1.0,0.0,1.0,0.0
6506399225,55989758800,1.0,0.0,1.0,0.0
6506399225,56013575300,1.0,0.0,1.0,0.0
6506399225,56013726100,1.0,0.0,1.0,0.0
6506425128,6602196619,1.0,0.0,1.0,0.0
6506425128,7201859223,1.0,0.0,1.0,0.0
6506425128,7202861123,1.0,0.0,1.0,0.0
6506425128,23474033400,1.0,0.0,1.0,0.0
6506425962,7003829458,1.0,0.0,1.0,0.0
6506425962,7003830231,1.0,0.0,1.0,0.0
6506425962,7005521342,1.0,0.0,1.0,0.0
6506425962,35072791900,1.0,0.0,1.0,0.0
6506425962,47661884000,1.0,0.0,1.0,0.0
6506425962,55921820100,1.0,0.0,1.0,0.0
6506485825,6602884948,1.0,0.0,1.0,0.0
6506485825,6603397458,2.0,0.0,2.0,0.0
6506485825,7004926839,2.0,0.0,2.0,0.0
6506485825,7103153350,2.0,0.0,2.0,0.0
6506485825,10440188500,2.0,0.0,2.0,0.0
6506485825,16744407200,1.0,0.0,1.0,0.0
6506485825,25223786500,2.0,0.0,2.0,0.0
6506485825,35429481900,1.0,0.0,1.0,0.0
6506485825,53164951800,2.0,0.0,2.0,0.0
6506493333,6602847888,1.0,0.0,1.0,0.0
6506493333,6603025840,1.0,0.0,1.0,0.0
6506493333,7006453025,1.0,0.0,1.0,0.0
6506493333,14019434100,1.0,0.0,1.0,0.0
6506493333,23025599400,1.0,0.0,1.0,0.0
6506493333,25723459800,1.0,0.0,1.0,0.0
6506493333,36954033000,1.0,0.0,1.0,0.0
6506493333,56946755600,1.0,0.0,1.0,0.0
6506493333,56946835300,1.0,0.0,1.0,0.0
6506535310,6701807247,1.0,0.0,1.0,0.0
6506558618,7003301449,1.0,0.0,1.0,0.0
6506558618,7006542576,1.0,0.0,1.0,0.0
6506558618,14619963100,1.0,0.0,1.0,0.0
6506558618,26648504300,1.0,0.0,1.0,0.0
6506558618,56634370400,1.0,0.0,1.0,0.0
6506655024,7201627833,1.0,0.0,1.0,0.0
6506655024,7401581841,1.0,0.0,1.0,0.0
6506655024,7404539568,1.0,0.0,1.0,0.0
6506671695,7003318067,1.0,0.0,1.0,0.0
6506671695,35351499600,1.0,0.0,1.0,0.0
6506671695,35468361300,1.0,0.0,1.0,0.0
6506674860,7007034716,1.0,0.0,1.0,0.0
6506674860,7102486173,1.0,0.0,1.0,0.0
6506674860,36853719100,1.0,0.0,1.0,0.0
6506744848,15749791900,1.0,0.0,1.0,0.0
6506744848,16028169200,1.0,0.0,1.0,0.0
6506744848,55555239900,1.0,0.0,1.0,0.0
6506744848,57195451002,1.0,0.0,1.0,0.0
6506746772,6603633653,1.0,0.0,1.0,0.0
6506746772,7003622297,1.0,0.0,1.0,0.0
6506746772,7006277430,1.0,0.0,1.0,0.0
6506746772,7402751884,1.0,0.0,1.0,0.0
6506746772,24822754900,1.0,0.0,1.0,0.0
6506749276,16316171000,1.0,0.0,1.0,0.0
6506749276,27067659600,1.0,0.0,1.0,0.0
6506749276,35240603700,1.0,0.0,1.0,0.0
6506755579,6603622470,2.0,0.0,2.0,0.0
6506755579,7003752250,1.0,0.0,1.0,0.0
6506755579,7004545565,2.0,0.0,2.0,0.0
6506755579,56203496900,1.0,0.0,1.0,0.0
6506755579,56464043000,2.0,0.0,2.0,0.0
6506755579,57190992714,1.0,0.0,1.0,0.0
6506755579,57198069846,1.0,0.0,1.0,0.0
6506799944,7103058531,1.0,0.0,1.0,0.0
6506799944,35261973900,1.0,0.0,1.0,0.0
6506799944,35379599600,1.0,0.0,1.0,0.0
6507011079,7004256256,1.0,0.0,1.0,0.0
6507011079,7004498523,1.0,0.0,1.0,0.0
6507011079,7005050686,1.0,0.0,1.0,0.0
6507011079,7006376378,1.0,0.0,1.0,0.0
6507011079,7101988166,1.0,0.0,1.0,0.0
6507011079,7102660777,1.0,0.0,1.0,0.0
6507011079,9734478700,1.0,0.0,1.0,0.0
6507011079,12791431400,1.0,0.0,1.0,0.0
6507011079,24382350300,1.0,0.0,1.0,0.0
6507011079,35365490300,1.0,0.0,1.0,0.0
6507011079,35477501400,1.0,0.0,1.0,0.0
6507013294,6602373061,1.0,0.0,1.0,0.0
6507013294,8326332200,1.0,0.0,1.0,0.0
6507013294,8326332300,1.0,0.0,1.0,0.0
6507013294,10439950900,1.0,0.0,1.0,0.0
6507031710,7005899067,1.0,0.0,1.0,0.0
6507031710,7006102085,1.0,0.0,1.0,0.0
6507031710,7006741817,1.0,0.0,1.0,0.0
6507031710,7102379464,1.0,0.0,1.0,0.0
6507031710,7202619429,1.0,0.0,1.0,0.0
6507031710,7404758236,1.0,0.0,1.0,0.0
6507031710,8723105800,1.0,0.0,1.0,0.0
6507031710,15750167900,1.0,0.0,1.0,0.0
6507031710,55666438900,1.0,0.0,1.0,0.0
6507066046,7005909562,1.0,0.0,1.0,0.0
6507066046,7202525825,1.0,0.0,1.0,0.0
6507066046,7203060134,1.0,0.0,1.0,0.0
6507066046,7402235062,1.0,0.0,1.0,0.0
6507066046,56405107600,1.0,0.0,1.0,0.0
6507077695,6503862833,1.0,0.0,1.0,0.0
6507077695,6603605609,1.0,0.0,1.0,0.0
6507077695,7003871325,1.0,0.0,1.0,0.0
6507149548,6504261558,1.0,0.0,1.0,0.0
6507149548,11440680600,1.0,0.0,1.0,0.0
6507149548,56155942300,1.0,0.0,1.0,0.0
6507149548,56489898800,1.0,0.0,1.0,0.0
6507149548,56922061900,1.0,0.0,1.0,0.0
6507149548,56922123000,1.0,0.0,1.0,0.0
6507149548,56922192500,1.0,0.0,1.0,0.0
6507149548,57189218500,1.0,0.0,1.0,0.0
6507233742,6505907125,1.0,0.0,1.0,0.0
6507233742,7004222751,1.0,0.0,1.0,0.0
6507233742,7004676852,1.0,0.0,1.0,0.0
6507233742,7402102266,2.0,2.0,0.0,1.0
6507233742,14016488400,3.0,2.0,1.0,0.6666666666666666
6507233742,23006632000,1.0,1.0,0.0,1.0
6507233742,24480570200,1.0,1.0,0.0,1.0
6507233742,24547168700,1.0,0.0,1.0,0.0
6507233742,26326634000,3.0,2.0,1.0,0.6666666666666666
6507233742,36998781200,4.0,2.0,2.0,0.5
6507233742,37023472700,1.0,0.0,1.0,0.0
6507233742,45761309400,3.0,2.0,1.0,0.6666666666666666
6507233742,56225206500,1.0,0.0,1.0,0.0
6507233742,56503241000,1.0,0.0,1.0,0.0
6507233742,56949738900,2.0,2.0,0.0,1.0
6507233742,57197741912,1.0,0.0,1.0,0.0
6507233742,57203083453,1.0,0.0,1.0,0.0
6507233742,57204891343,4.0,2.0,2.0,0.5
6507233742,57207840403,1.0,0.0,1.0,0.0
6507281992,6603379273,1.0,0.0,1.0,0.0
6507281992,7003473393,1.0,0.0,1.0,0.0
6507281992,7003754594,1.0,0.0,1.0,0.0
6507281992,7006342609,1.0,0.0,1.0,0.0
6507281992,7102552632,1.0,0.0,1.0,0.0
6507281992,7102607771,1.0,0.0,1.0,0.0
6507281992,7202308102,1.0,0.0,1.0,0.0
6507281992,36014098400,1.0,0.0,1.0,0.0
6507281992,49762170300,1.0,0.0,1.0,0.0
6507281992,56525760300,1.0,0.0,1.0,0.0
6507281992,57189456001,1.0,0.0,1.0,0.0
6507458944,6603137598,1.0,0.0,1.0,0.0
6507458944,6701441488,1.0,0.0,1.0,0.0
6507458944,7005422365,1.0,0.0,1.0,0.0
6507458944,7005534635,1.0,0.0,1.0,0.0
6507458944,7006305683,1.0,0.0,1.0,0.0
6507458944,7101998868,1.0,0.0,1.0,0.0
6507468815,6602966839,1.0,0.0,1.0,0.0
6507468815,6603189102,1.0,0.0,1.0,0.0
6507468815,55348358200,1.0,0.0,1.0,0.0
6507482361,6508105060,1.0,0.0,1.0,0.0
6507482361,7103064700,1.0,0.0,1.0,0.0
6507482361,55359985800,1.0,0.0,1.0,0.0
6507526641,6602994588,1.0,0.0,1.0,0.0
6507526641,15756892600,1.0,0.0,1.0,0.0
6507526641,15756940000,1.0,0.0,1.0,0.0
6507526641,15758602900,1.0,0.0,1.0,0.0
6507526641,22634546000,1.0,0.0,1.0,0.0
6507526641,26643189900,1.0,0.0,1.0,0.0
6507526641,35173481900,1.0,0.0,1.0,0.0
6507526641,36704872400,1.0,0.0,1.0,0.0
6507526641,55351673700,1.0,0.0,1.0,0.0
6507526641,56375672900,1.0,0.0,1.0,0.0
6507562219,6602111727,1.0,1.0,0.0,1.0
6507562219,16300969400,1.0,1.0,0.0,1.0
6507562219,26533839900,1.0,1.0,0.0,1.0
6507562219,54885338400,1.0,1.0,0.0,1.0
6507562219,56769973600,1.0,1.0,0.0,1.0
6507627719,6603397458,1.0,0.0,1.0,0.0
6507627719,6603479223,1.0,0.0,1.0,0.0
6507627719,7003778626,1.0,0.0,1.0,0.0
6507627719,7004926839,1.0,0.0,1.0,0.0
6507627719,7102848510,1.0,0.0,1.0,0.0
6507627719,7103153350,1.0,0.0,1.0,0.0
6507627719,7201720357,1.0,0.0,1.0,0.0
6507627719,7203060134,1.0,0.0,1.0,0.0
6507627719,10440188500,1.0,0.0,1.0,0.0
6507627719,55160106200,1.0,0.0,1.0,0.0
6507689832,7102200486,1.0,0.0,1.0,0.0
6507689832,56744332400,1.0,0.0,1.0,0.0
6507689832,57205909881,1.0,0.0,1.0,0.0
6507896770,7005521189,1.0,0.0,1.0,0.0
6507896770,7006290848,1.0,0.0,1.0,0.0
6507896770,7102803269,1.0,0.0,1.0,0.0
6507896770,57197596398,1.0,0.0,1.0,0.0
6507896770,57220674721,1.0,0.0,1.0,0.0
6507911761,7005394079,1.0,0.0,1.0,0.0
6507911761,7401481092,1.0,0.0,1.0,0.0
6507911761,7402102266,1.0,0.0,1.0,0.0
6507911761,45761309400,1.0,0.0,1.0,0.0
6507911761,55248161000,1.0,0.0,1.0,0.0
6507911761,56452738400,1.0,0.0,1.0,0.0
6508105060,6507482361,1.0,0.0,1.0,0.0
6508105060,7103064700,2.0,0.0,2.0,0.0
6508105060,55359985800,2.0,0.0,2.0,0.0
6508123381,6506136404,2.0,0.0,2.0,0.0
6508123381,7005345302,2.0,0.0,2.0,0.0
6508123381,7005719430,2.0,0.0,2.0,0.0
6508123381,7102143051,2.0,0.0,2.0,0.0
6508123381,54879291500,2.0,0.0,2.0,0.0
6508136499,7005861329,1.0,0.0,1.0,0.0
6508136499,7007005108,1.0,0.0,1.0,0.0
6508136499,7202599550,1.0,0.0,1.0,0.0
6508136499,25631802100,1.0,0.0,1.0,0.0
6508136499,35362220700,1.0,0.0,1.0,0.0
6508136499,35415214600,1.0,0.0,1.0,0.0
6508161184,7006511474,1.0,0.0,1.0,0.0
6508161184,7401432064,1.0,0.0,1.0,0.0
6508204889,6602554931,1.0,0.0,1.0,0.0
6508204889,7004839331,1.0,0.0,1.0,0.0
6508204889,7004995747,1.0,0.0,1.0,0.0
6508204889,7007009387,1.0,0.0,1.0,0.0
6508204889,7101654161,1.0,0.0,1.0,0.0
6508204889,7102788548,1.0,0.0,1.0,0.0
6508204889,7102942521,1.0,0.0,1.0,0.0
6508204889,7403206451,1.0,0.0,1.0,0.0
6508204889,24382350300,1.0,0.0,1.0,0.0
6508268682,6602338792,1.0,0.0,1.0,0.0
6508268682,6603507307,1.0,0.0,1.0,0.0
6508268682,6701780313,1.0,0.0,1.0,0.0
6508268682,7005942816,1.0,0.0,1.0,0.0
6508268682,7402236049,1.0,0.0,1.0,0.0
6508268682,8429450100,1.0,0.0,1.0,0.0
6508268682,15021659800,1.0,0.0,1.0,0.0
6508268682,35586601000,1.0,0.0,1.0,0.0
6508268682,55628530729,1.0,0.0,1.0,0.0
6508268682,56786530400,1.0,0.0,1.0,0.0
6601967193,7004933140,1.0,0.0,1.0,0.0
6601967193,7005082194,1.0,0.0,1.0,0.0
6601967193,7005225389,1.0,0.0,1.0,0.0
6601967193,7102135927,1.0,0.0,1.0,0.0
6601967193,7102229903,1.0,0.0,1.0,0.0
6601967193,7202305066,1.0,0.0,1.0,0.0
6601967193,7401757570,1.0,0.0,1.0,0.0
6601967193,9632420300,1.0,0.0,1.0,0.0
6601967193,9943546100,1.0,0.0,1.0,0.0
6601967193,23486251500,1.0,0.0,1.0,0.0
6601967193,56062267400,1.0,0.0,1.0,0.0
6602084604,7003927709,1.0,0.0,1.0,0.0
6602084604,7005241507,1.0,0.0,1.0,0.0
6602084604,24480294500,1.0,0.0,1.0,0.0
6602084604,35079013800,1.0,0.0,1.0,0.0
6602084604,36460509800,1.0,0.0,1.0,0.0
6602084604,55344309300,1.0,0.0,1.0,0.0
6602084604,55800049400,1.0,0.0,1.0,0.0
6602096906,7005211802,1.0,0.0,1.0,0.0
6602096906,7006572495,1.0,0.0,1.0,0.0
6602096906,7403199453,1.0,0.0,1.0,0.0
6602096906,36917734200,1.0,0.0,1.0,0.0
6602096906,55800249300,1.0,0.0,1.0,0.0
6602096906,56759548200,1.0,0.0,1.0,0.0
6602111727,6507562219,1.0,1.0,0.0,1.0
6602111727,16300969400,1.0,1.0,0.0,1.0
6602111727,26533839900,1.0,1.0,0.0,1.0
6602111727,54885338400,1.0,1.0,0.0,1.0
6602111727,56769973600,1.0,1.0,0.0,1.0
6602174202,7004863070,1.0,0.0,1.0,0.0
6602174202,7402194246,1.0,0.0,1.0,0.0
6602174202,35594258000,1.0,0.0,1.0,0.0
6602174202,57197128260,1.0,0.0,1.0,0.0
6602174202,57225803841,1.0,0.0,1.0,0.0
6602196619,6506425128,1.0,0.0,1.0,0.0
6602196619,7201859223,2.0,0.0,2.0,0.0
6602196619,7202861123,1.0,0.0,1.0,0.0
6602196619,23474033400,1.0,0.0,1.0,0.0
6602278210,6504077128,1.0,1.0,0.0,1.0
6602278210,6701441570,1.0,1.0,0.0,1.0
6602278210,15752770000,1.0,1.0,0.0,1.0
6602278210,22136826400,1.0,1.0,0.0,1.0
6602278210,55883537400,1.0,1.0,0.0,1.0
6602278210,57195557334,1.0,1.0,0.0,1.0
6602336142,6603249790,1.0,0.0,1.0,0.0
6602336142,7004425915,1.0,1.0,0.0,1.0
6602336142,7102075562,1.0,1.0,0.0,1.0
6602336142,7102670780,1.0,0.0,1.0,0.0
6602336142,7402102266,1.0,1.0,0.0,1.0
6602336142,7402606754,1.0,0.0,1.0,0.0
6602336142,14016488400,2.0,1.0,1.0,0.5
6602336142,26326634000,2.0,1.0,1.0,0.5
6602336142,35072791900,1.0,1.0,0.0,1.0
6602336142,35406239400,1.0,0.0,1.0,0.0
6602336142,35556649600,1.0,0.0,1.0,0.0
6602336142,37023472700,2.0,1.0,1.0,0.5
6602336142,45761309400,2.0,1.0,1.0,0.5
6602336142,54389354300,1.0,0.0,1.0,0.0
6602336142,54795661000,1.0,0.0,1.0,0.0
6602336142,55701629400,1.0,0.0,1.0,0.0
6602336142,56120492000,1.0,0.0,1.0,0.0
6602336142,56225206500,1.0,1.0,0.0,1.0
6602336142,56503241000,2.0,1.0,1.0,0.5
6602336142,56720101000,1.0,0.0,1.0,0.0
6602336142,56720120000,1.0,0.0,1.0,0.0
6602336142,56720228100,1.0,0.0,1.0,0.0
6602336142,56962718400,1.0,0.0,1.0,0.0
6602336142,57191884809,1.0,0.0,1.0,0.0
6602336142,57196358874,1.0,0.0,1.0,0.0
6602336142,57197741912,1.0,0.0,1.0,0.0
6602336142,57198205306,1.0,0.0,1.0,0.0
6602336142,57204150152,1.0,0.0,1.0,0.0
6602336142,57204891343,2.0,1.0,1.0,0.5
6602336142,57213123839,1.0,0.0,1.0,0.0
6602338792,6508268682,1.0,0.0,1.0,0.0
6602338792,6603507307,1.0,0.0,1.0,0.0
6602338792,6701780313,1.0,0.0,1.0,0.0
6602338792,7005942816,1.0,0.0,1.0,0.0
6602338792,7402236049,1.0,0.0,1.0,0.0
6602338792,8429450100,1.0,0.0,1.0,0.0
6602338792,15021659800,1.0,0.0,1.0,0.0
6602338792,35586601000,1.0,0.0,1.0,0.0
6602338792,55628530729,1.0,0.0,1.0,0.0
6602338792,56786530400,1.0,0.0,1.0,0.0
6602373061,6507013294,1.0,0.0,1.0,0.0
6602373061,8326332200,1.0,0.0,1.0,0.0
6602373061,8326332300,1.0,0.0,1.0,0.0
6602373061,10439950900,1.0,0.0,1.0,0.0
6602385251,7004523568,1.0,1.0,0.0,1.0
6602385251,7006344446,1.0,1.0,0.0,1.0
6602385251,7201720357,1.0,1.0,0.0,1.0
6602385251,7402102266,1.0,1.0,0.0,1.0
6602385251,14016488400,2.0,2.0,0.0,1.0
6602385251,21734345600,1.0,1.0,0.0,1.0
6602385251,26326634000,1.0,1.0,0.0,1.0
6602385251,35072791900,1.0,1.0,0.0,1.0
6602385251,45761309400,1.0,1.0,0.0,1.0
6602385251,56218826200,1.0,1.0,0.0,1.0
6602385251,56503241000,1.0,1.0,0.0,1.0
6602385251,57204891343,1.0,1.0,0.0,1.0
6602385251,57205168661,1.0,1.0,0.0,1.0
6602385251,57212116249,1.0,1.0,0.0,1.0
6602385251,57214830066,1.0,1.0,0.0,1.0
6602385251,57327765900,1.0,1.0,0.0,1.0
6602449748,6701820609,1.0,0.0,1.0,0.0
6602449748,54912027100,1.0,0.0,1.0,0.0
6602449748,55239601400,1.0,0.0,1.0,0.0
6602449748,55800249300,1.0,0.0,1.0,0.0
6602449748,56096268500,1.0,0.0,1.0,0.0
6602449748,57201570703,1.0,0.0,1.0,0.0
6602457126,7007092531,1.0,0.0,1.0,0.0
6602457126,7404152243,1.0,0.0,1.0,0.0
6602457126,35351499600,1.0,0.0,1.0,0.0
6602457126,35468361300,1.0,0.0,1.0,0.0
6602516103,6602559325,1.0,0.0,1.0,0.0
6602516103,6701740880,1.0,0.0,1.0,0.0
6602516103,7003991086,1.0,0.0,1.0,0.0
6602516103,7005959363,1.0,0.0,1.0,0.0
6602516103,7006183801,1.0,0.0,1.0,0.0
6602516103,7202449617,1.0,0.0,1.0,0.0
6602516103,7402449340,1.0,0.0,1.0,0.0
6602516103,15081828500,1.0,0.0,1.0,0.0
6602516103,15922789600,1.0,0.0,1.0,0.0
6602516103,23668653100,1.0,0.0,1.0,0.0
6602516103,56188548100,1.0,0.0,1.0,0.0
6602516103,56188729800,1.0,0.0,1.0,0.0
6602527202,7102238778,1.0,0.0,1.0,0.0
6602527202,25950425000,1.0,0.0,1.0,0.0
6602527202,57189817419,1.0,0.0,1.0,0.0
6602527202,57216998430,1.0,0.0,1.0,0.0
6602536089,7006049399,1.0,0.0,1.0,0.0
6602536089,7101801762,1.0,0.0,1.0,0.0
6602536089,7102326291,1.0,0.0,1.0,0.0
6602536089,7102452820,1.0,0.0,1.0,0.0
6602536089,7201493723,1.0,0.0,1.0,0.0
6602536089,7202297218,1.0,0.0,1.0,0.0
6602536089,7402636617,1.0,0.0,1.0,0.0
6602536089,14028415700,1.0,0.0,1.0,0.0
6602536089,16232184700,1.0,0.0,1.0,0.0
6602536089,18438689500,1.0,0.0,1.0,0.0
6602536089,24539320200,1.0,0.0,1.0,0.0
6602536089,24780732400,1.0,0.0,1.0,0.0
6602536089,35586601000,1.0,0.0,1.0,0.0
6602536089,55080933900,1.0,0.0,1.0,0.0
