ID,Title,author_given_name,author_surname,author_id
229,Complementary use of Tai Chi Chih augments escitalopram treatment of geriatric depression: A randomized controlled trial,Lily L.,Alstein,36997117600
229,Complementary use of Tai Chi Chih augments escitalopram treatment of geriatric depression: A randomized controlled trial,Richard E.,Olmstead,7005185584
229,Complementary use of Tai Chi Chih augments escitalopram treatment of geriatric depression: A randomized controlled trial,Linda M.,Ercoli,7007140927
229,Complementary use of Tai Chi Chih augments escitalopram treatment of geriatric depression: A randomized controlled trial,Marquertie,Riparetti-Brown,36997423700
229,Complementary use of Tai Chi Chih augments escitalopram treatment of geriatric depression: A randomized controlled trial,Natalie St,Cyr,53363371800
229,Complementary use of Tai Chi Chih augments escitalopram treatment of geriatric depression: A randomized controlled trial,Michael R.,Irwin,7202411924
230,A spirituality teaching program for depression: a randomized controlled trial,Badri,Rickhi,6505830834
230,A spirituality teaching program for depression: a randomized controlled trial,Sabine,Moritz,7005488968
230,A spirituality teaching program for depression: a randomized controlled trial,Robin,Reesal,6603060429
230,A spirituality teaching program for depression: a randomized controlled trial,Tracy Jing,Xu,48663289700
230,A spirituality teaching program for depression: a randomized controlled trial,Patti,Paccagnan,54397506400
230,A spirituality teaching program for depression: a randomized controlled trial,Barbara,Urbanska,57199536039
230,A spirituality teaching program for depression: a randomized controlled trial,Ming Fu,Liu,55906881300
230,A spirituality teaching program for depression: a randomized controlled trial,Helen,Ewing,37015409100
230,A spirituality teaching program for depression: a randomized controlled trial,John,Toews,7003372910
230,A spirituality teaching program for depression: a randomized controlled trial,James,Gordon,57213440047
230,A spirituality teaching program for depression: a randomized controlled trial,Hude,Quan,7102834870
231,Exercise and severe depression: Preliminary results of an add-on study,F. B.,Schuch,14016488400
231,Exercise and severe depression: Preliminary results of an add-on study,M. P.,Vasconcelos-Moreno,37561949500
231,Exercise and severe depression: Preliminary results of an add-on study,C.,Borowsky,56019762000
231,Exercise and severe depression: Preliminary results of an add-on study,M. P.,Fleck,7004523568
232,Effects of serum brain derived neurotrophic factor on exercise augmentation treatment of depression,Marisa S.P.,Toups,53164951800
232,Effects of serum brain derived neurotrophic factor on exercise augmentation treatment of depression,Tracy L.,Greer,10440188500
232,Effects of serum brain derived neurotrophic factor on exercise augmentation treatment of depression,Benji T.,Kurian,16744407200
232,Effects of serum brain derived neurotrophic factor on exercise augmentation treatment of depression,Bruce D.,Grannemann,6603397458
232,Effects of serum brain derived neurotrophic factor on exercise augmentation treatment of depression,Thomas J.,Carmody,7004926839
232,Effects of serum brain derived neurotrophic factor on exercise augmentation treatment of depression,Ryan,Huebinger,6506485825
232,Effects of serum brain derived neurotrophic factor on exercise augmentation treatment of depression,Chad,Rethorst,25223786500
232,Effects of serum brain derived neurotrophic factor on exercise augmentation treatment of depression,Madhukar H.,Trivedi,7103153350
233,Relation between clinical depression risk and physical activity and time spent watching television in older women: a 10-year prospective follow-up study,Michel,Lucas,15846042600
233,Relation between clinical depression risk and physical activity and time spent watching television in older women: a 10-year prospective follow-up study,Rania,Mekary,26635679700
233,Relation between clinical depression risk and physical activity and time spent watching television in older women: a 10-year prospective follow-up study,An,Pan,56108327800
233,Relation between clinical depression risk and physical activity and time spent watching television in older women: a 10-year prospective follow-up study,Fariba,Mirzaei,12770760700
233,Relation between clinical depression risk and physical activity and time spent watching television in older women: a 10-year prospective follow-up study,…ilis,O'Reilly,7006356584
233,Relation between clinical depression risk and physical activity and time spent watching television in older women: a 10-year prospective follow-up study,Walter C.,Willett,56803239300
233,Relation between clinical depression risk and physical activity and time spent watching television in older women: a 10-year prospective follow-up study,Karestan,Koenen,6603757100
233,Relation between clinical depression risk and physical activity and time spent watching television in older women: a 10-year prospective follow-up study,Olivia I.,Okereke,8613630300
233,Relation between clinical depression risk and physical activity and time spent watching television in older women: a 10-year prospective follow-up study,Alberto,Ascherio,7004443355
234,Increases in muscle strength and balance using a resistance training program administered via a telecommunications system in older adults,David,Sparrow,56744332400
234,Increases in muscle strength and balance using a resistance training program administered via a telecommunications system in older adults,Daniel J.,Gottlieb,57205909881
234,Increases in muscle strength and balance using a resistance training program administered via a telecommunications system in older adults,Deborah,Demolles,6507689832
234,Increases in muscle strength and balance using a resistance training program administered via a telecommunications system in older adults,Roger A.,Fielding,7102200486
235,Physical exercise in adults and mental health status: Findings from the Netherlands Mental Health Survey and Incidence Study (NEMESIS),Margreet,Ten Have,6603667511
235,Physical exercise in adults and mental health status: Findings from the Netherlands Mental Health Survey and Incidence Study (NEMESIS),Ron,de Graaf,7006177458
235,Physical exercise in adults and mental health status: Findings from the Netherlands Mental Health Survey and Incidence Study (NEMESIS),Karin,Monshouwer,55962067300
236,Effects of short-term exercise training on signs and symptoms of generalized anxiety disorder,Matthew P.,Herring,27067659600
236,Effects of short-term exercise training on signs and symptoms of generalized anxiety disorder,Marni L.,Jacob,16316171000
236,Effects of short-term exercise training on signs and symptoms of generalized anxiety disorder,Cynthia,Suveg,6506749276
236,Effects of short-term exercise training on signs and symptoms of generalized anxiety disorder,Patrick J.,O'Connor,35240603700
237,A study and comparison of the effect of team sports (soccer and volleyball) and individual sports (table tennis and badminton) on depression among high school students,Majid,Mohammadi,54939954700
238,Effects of selected aerobic exercises on the depression and concentrations of plasma serotonin in the depressed female students aged 18 to 25,Ahmad,Hemat-Far,55236496100
238,Effects of selected aerobic exercises on the depression and concentrations of plasma serotonin in the depressed female students aged 18 to 25,Ahmad,Shahsavari,55236894900
238,Effects of selected aerobic exercises on the depression and concentrations of plasma serotonin in the depressed female students aged 18 to 25,Sayed Roholla,Mousavi,51663755100
239,Evaluation of the mental health benefits of yoga in a secondary school: a preliminary randomized controlled trial,Sat Bir S.,Khalsa,7004760420
239,Evaluation of the mental health benefits of yoga in a secondary school: a preliminary randomized controlled trial,Lynn,Hickey-Schultz,38861693900
239,Evaluation of the mental health benefits of yoga in a secondary school: a preliminary randomized controlled trial,Deborah,Cohen,57213503093
239,Evaluation of the mental health benefits of yoga in a secondary school: a preliminary randomized controlled trial,Naomi,Steiner,38862854800
239,Evaluation of the mental health benefits of yoga in a secondary school: a preliminary randomized controlled trial,Stephen,Cope,24173006000
240,Psychological effects of Yi Ren Medical Qigong and progressive resistance training in adults with type 2 diabetes mellitus: a randomized controlled pilot study,Amy L.,Putiri,35307834100
240,Psychological effects of Yi Ren Medical Qigong and progressive resistance training in adults with type 2 diabetes mellitus: a randomized controlled pilot study,Jennifer C.,Lovejoy,7006718584
240,Psychological effects of Yi Ren Medical Qigong and progressive resistance training in adults with type 2 diabetes mellitus: a randomized controlled pilot study,Sara,Gillham,35483866800
240,Psychological effects of Yi Ren Medical Qigong and progressive resistance training in adults with type 2 diabetes mellitus: a randomized controlled pilot study,Masa,Sasagawa,15766080500
240,Psychological effects of Yi Ren Medical Qigong and progressive resistance training in adults with type 2 diabetes mellitus: a randomized controlled pilot study,Ryan,Bradley,16021401600
240,Psychological effects of Yi Ren Medical Qigong and progressive resistance training in adults with type 2 diabetes mellitus: a randomized controlled pilot study,Guan Cheng,Sun,25640020400
241,"The effect of a strength training program on affect, mood, anxiety, and strength performance in older individuals",Silvano,Zanuso,25523095100
241,"The effect of a strength training program on affect, mood, anxiety, and strength performance in older individuals",John C.,Sieverdes,35769746500
241,"The effect of a strength training program on affect, mood, anxiety, and strength performance in older individuals",Nicholas,Smith,55613241142
241,"The effect of a strength training program on affect, mood, anxiety, and strength performance in older individuals",Attilio,Carraro,8523402200
241,"The effect of a strength training program on affect, mood, anxiety, and strength performance in older individuals",Marco,Bergamin,35331605300
242,[Community-based study on effects of Chinese Qigong-Baduanjin on depression symptoms and life quality of patients with type 2 diabetes mellitus] ????∑??????2?????????????????????,Yu,Liu,13
242,[Community-based study on effects of Chinese Qigong-Baduanjin on depression symptoms and life quality of patients with type 2 diabetes mellitus] ????∑??????2?????????????????????,Ran,Huo,14
242,[Community-based study on effects of Chinese Qigong-Baduanjin on depression symptoms and life quality of patients with type 2 diabetes mellitus] ????∑??????2?????????????????????,Yi,Lai,15
242,[Community-based study on effects of Chinese Qigong-Baduanjin on depression symptoms and life quality of patients with type 2 diabetes mellitus] ????∑??????2?????????????????????,Qiuli,Yao,16
242,[Community-based study on effects of Chinese Qigong-Baduanjin on depression symptoms and life quality of patients with type 2 diabetes mellitus] ????∑??????2?????????????????????,Caiyun,Chen,17
242,[Community-based study on effects of Chinese Qigong-Baduanjin on depression symptoms and life quality of patients with type 2 diabetes mellitus] ????∑??????2?????????????????????,Yan,Chen,18
243,Effects of intervention using a community-based walking program for prevention of mental decline: a randomized controlled trial,Yohko,Maki,36193880600
243,Effects of intervention using a community-based walking program for prevention of mental decline: a randomized controlled trial,Chiaki,Ura,7801372607
243,Effects of intervention using a community-based walking program for prevention of mental decline: a randomized controlled trial,Tomoharu,Yamaguchi,54685405700
243,Effects of intervention using a community-based walking program for prevention of mental decline: a randomized controlled trial,Tatsuhiko,Murai,54924585200
243,Effects of intervention using a community-based walking program for prevention of mental decline: a randomized controlled trial,Mikie,Isahai,54924318600
243,Effects of intervention using a community-based walking program for prevention of mental decline: a randomized controlled trial,Ayumi,Kaiho,54922694200
243,Effects of intervention using a community-based walking program for prevention of mental decline: a randomized controlled trial,Tetsuya,Yamagami,16445186300
243,Effects of intervention using a community-based walking program for prevention of mental decline: a randomized controlled trial,Satoshi,Tanaka,55492307700
243,Effects of intervention using a community-based walking program for prevention of mental decline: a randomized controlled trial,Fumiko,Miyamae,54924356100
243,Effects of intervention using a community-based walking program for prevention of mental decline: a randomized controlled trial,Mika,Sugiyama,54925634300
243,Effects of intervention using a community-based walking program for prevention of mental decline: a randomized controlled trial,Shuichi,Awata,7003636771
243,Effects of intervention using a community-based walking program for prevention of mental decline: a randomized controlled trial,Ryutaro,Takahashi,56478082500
243,Effects of intervention using a community-based walking program for prevention of mental decline: a randomized controlled trial,Haruyasu,Yamaguchi,7404273451
244,Effect of different exercises on reducing male students depression,Jafar Barghi,Moghaddam,140
244,Effect of different exercises on reducing male students depression,Mehrdad,Hefzollesan,141
244,Effect of different exercises on reducing male students depression,Mir Hamid,Salehian,142
244,Effect of different exercises on reducing male students depression,Mohsen,Shirmohammadzadeh,143
245,Yoga and massage therapy reduce prenatal depression and prematurity,Tiffany,Field,19134045200
245,Yoga and massage therapy reduce prenatal depression and prematurity,Miguel,Diego,7006441240
245,Yoga and massage therapy reduce prenatal depression and prematurity,Maria,Hernandez-Reif,7003815544
245,Yoga and massage therapy reduce prenatal depression and prematurity,Lissette,Medina,51565710600
245,Yoga and massage therapy reduce prenatal depression and prematurity,Jeannette,Delgado,36082368500
245,Yoga and massage therapy reduce prenatal depression and prematurity,Andrea,Hernandez,55437101600
246,"Depression severity, diet quality, and physical activity in women with obesity and depression",Bradley M.,Appelhans,8653038300
246,"Depression severity, diet quality, and physical activity in women with obesity and depression",Matthew C.,Whited,26027326800
246,"Depression severity, diet quality, and physical activity in women with obesity and depression",Kristin L.,Schneider,7402471135
246,"Depression severity, diet quality, and physical activity in women with obesity and depression",Yunsheng,Ma,11640661600
246,"Depression severity, diet quality, and physical activity in women with obesity and depression",Jessica L.,Oleski,25221741100
246,"Depression severity, diet quality, and physical activity in women with obesity and depression",Philip A.,Merriam,57201126256
246,"Depression severity, diet quality, and physical activity in women with obesity and depression",Molly E.,Waring,23991691800
246,"Depression severity, diet quality, and physical activity in women with obesity and depression",Barbara C.,Olendzki,57197802801
246,"Depression severity, diet quality, and physical activity in women with obesity and depression",Devin M.,Mann,7402056653
246,"Depression severity, diet quality, and physical activity in women with obesity and depression",Ira S.,Ockene,7006437214
246,"Depression severity, diet quality, and physical activity in women with obesity and depression",Sherry L.,Pagoto,12769147900
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Melanie,Chalder,16232184700
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Nicola J.,Wiles,6602536089
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,John,Campbell,55080933900
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Sandra P.,Hollinghurst,14028415700
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Anne M.,Haase,7102326291
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Adrian H.,Taylor,35586601000
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Kenneth R.,Fox,24539320200
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Ceire,Costelloe,24780732400
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Aidan,Searle,7006049399
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Helen,Baxter,57208255541
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Rachel,Winder,18438689500
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Christine,Wright,57197137092
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Katrina M.,Turner,7201493723
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Michael,Calnan,55150191800
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Deborah A.,Lawlor,7102452820
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Tim J.,Peters,57211284405
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Deborah J.,Sharp,7202297218
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Alan A.,Montgomery,7101801762
247,Facilitated physical activity as a treatment for depressed adults: randomised controlled trial,Glyn,Lewis,7402636617
248,Bidirectional association between physical activity and symptoms of anxiety and depression: the Whitehall II study,Marine Azevedo,Da Silva,56004383100
248,Bidirectional association between physical activity and symptoms of anxiety and depression: the Whitehall II study,Archana,Singh-Manoux,9734197200
248,Bidirectional association between physical activity and symptoms of anxiety and depression: the Whitehall II study,Eric J.,Brunner,24576354300
248,Bidirectional association between physical activity and symptoms of anxiety and depression: the Whitehall II study,Sara,Kaffashian,57204908958
248,Bidirectional association between physical activity and symptoms of anxiety and depression: the Whitehall II study,Martin J.,Shipley,7103265845
248,Bidirectional association between physical activity and symptoms of anxiety and depression: the Whitehall II study,Mika,Kivim‰ki,7004391239
248,Bidirectional association between physical activity and symptoms of anxiety and depression: the Whitehall II study,Hermann,Nabi,8357311700
249,Yoga in schizophrenia: a systematic review of randomised controlled trials,D.,Vancampfort,26326634000
249,Yoga in schizophrenia: a systematic review of randomised controlled trials,K.,Vansteelandt,6602354093
249,Yoga in schizophrenia: a systematic review of randomised controlled trials,T.,Scheewe,37078026500
249,Yoga in schizophrenia: a systematic review of randomised controlled trials,M.,Probst,7102075562
249,Yoga in schizophrenia: a systematic review of randomised controlled trials,J.,Knapen,7005317107
249,Yoga in schizophrenia: a systematic review of randomised controlled trials,A.,De Herdt,54889783900
249,Yoga in schizophrenia: a systematic review of randomised controlled trials,M.,De Hert,7004425915
250,Effects of exercise training on depressive symptoms in patients with chronic heart failure: the HF-ACTION randomized trial,James A.,Blumenthal,24382350300
250,Effects of exercise training on depressive symptoms in patients with chronic heart failure: the HF-ACTION randomized trial,Michael A.,Babyak,7004498523
250,Effects of exercise training on depressive symptoms in patients with chronic heart failure: the HF-ACTION randomized trial,Christopher,O'Connor,35371777500
250,Effects of exercise training on depressive symptoms in patients with chronic heart failure: the HF-ACTION randomized trial,Steven,Keteyian,7003395380
250,Effects of exercise training on depressive symptoms in patients with chronic heart failure: the HF-ACTION randomized trial,Joel,Landzberg,6603654515
250,Effects of exercise training on depressive symptoms in patients with chronic heart failure: the HF-ACTION randomized trial,Jonathan,Howlett,35402334100
250,Effects of exercise training on depressive symptoms in patients with chronic heart failure: the HF-ACTION randomized trial,William,Kraus,7103319252
250,Effects of exercise training on depressive symptoms in patients with chronic heart failure: the HF-ACTION randomized trial,Stephen,Gottlieb,7201685476
250,Effects of exercise training on depressive symptoms in patients with chronic heart failure: the HF-ACTION randomized trial,Gordon,Blackburn,7201722705
250,Effects of exercise training on depressive symptoms in patients with chronic heart failure: the HF-ACTION randomized trial,Ann,Swank,7003694098
250,Effects of exercise training on depressive symptoms in patients with chronic heart failure: the HF-ACTION randomized trial,David J.,Whellan,6701615014
251,Effect of exercise therapy on anxiety and depression in the patients with diabetes mellitus,Ji,Xd,144
251,Effect of exercise therapy on anxiety and depression in the patients with diabetes mellitus,Q. S.,Wang,145
251,Effect of exercise therapy on anxiety and depression in the patients with diabetes mellitus,C. X. ,Wang,146
252,Benefits of exercise maintenance after traumatic brain injury,Elizabeth K.,Wise,36457380800
252,Benefits of exercise maintenance after traumatic brain injury,Jeanne M.,Hoffman,7402611447
252,Benefits of exercise maintenance after traumatic brain injury,Janet M.,Powell,35373858600
252,Benefits of exercise maintenance after traumatic brain injury,Charles H.,Bombardier,35381812400
252,Benefits of exercise maintenance after traumatic brain injury,Kathleen R.,Bell,7401917213
253,Both physical activity and food intake are associated with metabolic risks in patients with schizophrenia,Jijun,Wang,55878864800
253,Both physical activity and food intake are associated with metabolic risks in patients with schizophrenia,Xiaoduo,Fan,14065940800
253,Both physical activity and food intake are associated with metabolic risks in patients with schizophrenia,Dengtang,Liu,36193788300
253,Both physical activity and food intake are associated with metabolic risks in patients with schizophrenia,Zhenghui,Yi,22939242100
253,Both physical activity and food intake are associated with metabolic risks in patients with schizophrenia,Oliver,Freudenreich,56220521300
253,Both physical activity and food intake are associated with metabolic risks in patients with schizophrenia,Donald,Goff,7102035910
253,Both physical activity and food intake are associated with metabolic risks in patients with schizophrenia,David C.,Henderson,57203518562
254,A 9-week randomized trial comparing a chronotherapeutic intervention (wake and light therapy) to exercise in major depressive disorder patients treated with duloxetine,Klaus,Martiny,56023957400
254,A 9-week randomized trial comparing a chronotherapeutic intervention (wake and light therapy) to exercise in major depressive disorder patients treated with duloxetine,Else,Refsgaard,55362303900
254,A 9-week randomized trial comparing a chronotherapeutic intervention (wake and light therapy) to exercise in major depressive disorder patients treated with duloxetine,Vibeke,Lund,53875002100
254,A 9-week randomized trial comparing a chronotherapeutic intervention (wake and light therapy) to exercise in major depressive disorder patients treated with duloxetine,Marianne,Lunde,7003393363
254,A 9-week randomized trial comparing a chronotherapeutic intervention (wake and light therapy) to exercise in major depressive disorder patients treated with duloxetine,Lene,S¯rensen,57196781465
254,A 9-week randomized trial comparing a chronotherapeutic intervention (wake and light therapy) to exercise in major depressive disorder patients treated with duloxetine,Britta,Thougaard,55362616400
254,A 9-week randomized trial comparing a chronotherapeutic intervention (wake and light therapy) to exercise in major depressive disorder patients treated with duloxetine,Lone,Lindberg,16022269200
254,A 9-week randomized trial comparing a chronotherapeutic intervention (wake and light therapy) to exercise in major depressive disorder patients treated with duloxetine,Per,Bech,35228434200
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,James A.,Blumenthal,24382350300
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,Andrew,Sherwood,7102660777
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,Michael A.,Babyak,7004498523
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,Lana L.,Watkins,35365490300
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,Patrick J.,Smith,7406994141
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,Benson M.,Hoffman,12791431400
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,C. Virginia F.,O'Hayer,37064918800
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,Stephanie,Mabe,25027911700
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,Julie,Johnson,57203758572
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,P. Murali,Doraiswamy,7005050686
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,Wei,Jiang,36078415500
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,Douglas D.,Schocken,7004312567
255,Exercise and pharmacological treatment of depressive symptoms in patients with coronary heart disease: results from the UPBEAT (Understanding the Prognostic Benefits of Exercise and Antidepressant Therapy) study,Alan L.,Hinderliter,7006376378
256,Four hygienic-dietary recommendations as add-on treatment in depression,Mauro,GarcÌa-Toro,6603945248
256,Four hygienic-dietary recommendations as add-on treatment in depression,Olga,Ibarra,12546002300
256,Four hygienic-dietary recommendations as add-on treatment in depression,Margalida,Gili,14621598600
256,Four hygienic-dietary recommendations as add-on treatment in depression,MarÌa,Serrano,57223121546
256,Four hygienic-dietary recommendations as add-on treatment in depression,B·rbara,Oliv·n,16319800000
256,Four hygienic-dietary recommendations as add-on treatment in depression,Enric,Vicens,8621142900
256,Four hygienic-dietary recommendations as add-on treatment in depression,Miguel,Roca,39162021100
257,[Effect of Baduanjin-based exercise intervention on related parameters in type 2 diabetes patients]????????2?????????????,Yuxiang,Guan,80
257,[Effect of Baduanjin-based exercise intervention on related parameters in type 2 diabetes patients]????????2?????????????,Shanshan,Wang,81
257,[Effect of Baduanjin-based exercise intervention on related parameters in type 2 diabetes patients]????????2?????????????,Mengnan,Ma,82
258,DEMO-II Trial. Aerobic Exercise versus Stretching Exercise in Patients with Major Depression‚ÄîA Randomised Clinical Trial,Jesper,Krogh,15069543200
258,DEMO-II Trial. Aerobic Exercise versus Stretching Exercise in Patients with Major Depression‚ÄîA Randomised Clinical Trial,Poul,Videbech,7004524964
258,DEMO-II Trial. Aerobic Exercise versus Stretching Exercise in Patients with Major Depression‚ÄîA Randomised Clinical Trial,Carsten,Thomsen,7202803751
258,DEMO-II Trial. Aerobic Exercise versus Stretching Exercise in Patients with Major Depression‚ÄîA Randomised Clinical Trial,Christian,Gluud,7004884514
258,DEMO-II Trial. Aerobic Exercise versus Stretching Exercise in Patients with Major Depression‚ÄîA Randomised Clinical Trial,Merete,Nordentoft,7006191523
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Maria A.I.,≈berg,7006094707
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Margda,Waern,6701797460
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Jenny,Nyberg,36855253700
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Nancy L.,Pedersen,7202300001
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Ylva,Bergh,55446123600
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,N. David,≈berg,6603709587
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Michael,Nilsson,7202588888
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,H. Georg,Kuhn,14028808100
259,Cardiovascular fitness in males at age 18 and risk of serious depression in adulthood: Swedish prospective population-based study,Kjell,TorÈn,7005580068
260,Exercise improves physical capacity in obese patients with schizophrenia: Pilot study,Martin T.,Strassnig T.,6508161184
260,Exercise improves physical capacity in obese patients with schizophrenia: Pilot study,John W.,Newcomer,7006511474
260,Exercise improves physical capacity in obese patients with schizophrenia: Pilot study,Phillip D.,Harvey,7401432064
261,Assessing the effect of high-repetitive single limb exercises (HRSLE) on exercise capacity and quality of life in patients with chronic obstructive pulmonary disease (COPD): study protocol for randomized controlled trial,Andre,Nyberg,55359985800
261,Assessing the effect of high-repetitive single limb exercises (HRSLE) on exercise capacity and quality of life in patients with chronic obstructive pulmonary disease (COPD): study protocol for randomized controlled trial,Britta,Lindstrˆm†,7103064700
261,Assessing the effect of high-repetitive single limb exercises (HRSLE) on exercise capacity and quality of life in patients with chronic obstructive pulmonary disease (COPD): study protocol for randomized controlled trial,Karin,Wadell,6508105060
262,A Chinese Chan-based mind‚Äìbody intervention for patients with depression,Agnes S.,Chan,7403167842
262,A Chinese Chan-based mind‚Äìbody intervention for patients with depression,Queenie Y.,Wong,55218294300
262,A Chinese Chan-based mind‚Äìbody intervention for patients with depression,Sophia L.,Sze,7005368099
262,A Chinese Chan-based mind‚Äìbody intervention for patients with depression,Patrick P.K.,Kwong,55217337200
262,A Chinese Chan-based mind‚Äìbody intervention for patients with depression,Yvonne M.Y.,Han,23469018100
262,A Chinese Chan-based mind‚Äìbody intervention for patients with depression,Mei Chun,Cheung,7201897484
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Mayumi,Hirosaki,11940501800
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Tetsuya,Ohira,35230635600
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Mitsugu,Kajiura,24070918200
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Masahiko,Kiyama,35314309000
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Akihiko,Kitamura,35314289200
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Shinichi,Sato,55725607200
263,Effects of a laughter and exercise program on physiological and psychological health among community-dwelling elderly in Japan: Randomized controlled trial,Hiroyasu,Iso,35227393400
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",H.,Lavretsky,7004037083
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",E. S.,Epel,35416705700
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",P.,Siddarth,6602981040
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",N.,Nazarian,55067327000
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",N. St,Cyr,53363371800
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",D. S.,Khalsa,8774126500
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",J.,Lin,7501725008
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",E.,Blackburn,7103349740
264,"A pilot study of yogic meditation for family dementia caregivers with depressive symptoms: effects on mental health, cognition, and telomerase activity",M. R.,Irwin,7202411924
265,An impaired health related muscular fitness contributes to a reduced walking capacity in patients with schizophrenia: a cross-sectional study,Davy,Vancampfort,26326634000
265,An impaired health related muscular fitness contributes to a reduced walking capacity in patients with schizophrenia: a cross-sectional study,Michel,Probst,7102075562
265,An impaired health related muscular fitness contributes to a reduced walking capacity in patients with schizophrenia: a cross-sectional study,Amber,De Herdt,54889783900
