ID,title,author_given_name,author_surname,author_id,organizational_author,manual
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Johan,Wad??en,8717912500,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Nina,Tolonen,25029612300,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Markku,Saraheimo,6602976862,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Daniel,Gordin,15839652500,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Carol,Forsblom,7004152046,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Per Henrik,Groop,7005017834,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Mark E.,Cooper,7404410528,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,John,Moran,35466880500,NA,FALSE
87,Association of dietary sodium intake with atherogenesis in experimental diabetes and with cardiovascular disease in patients with Type 1 diabetes,Merlin C.,Thomas,35461916400,NA,FALSE
88,Dietary Sodium Intake and Incidence of Diabetes Complications in Japanese Patients with Type 2 Diabetes - Analysis of the Japan Diabetes Complications Study (JDCS),Chika,Horikawa,6507382136,NA,FALSE
88,Dietary Sodium Intake and Incidence of Diabetes Complications in Japanese Patients with Type 2 Diabetes - Analysis of the Japan Diabetes Complications Study (JDCS),Yukio,Yoshimura,8426709100,NA,FALSE
88,Dietary Sodium Intake and Incidence of Diabetes Complications in Japanese Patients with Type 2 Diabetes - Analysis of the Japan Diabetes Complications Study (JDCS),Chiemi,Kamada,8274966400,NA,FALSE
88,Dietary Sodium Intake and Incidence of Diabetes Complications in Japanese Patients with Type 2 Diabetes - Analysis of the Japan Diabetes Complications Study (JDCS),Shiro,Tanaka,55509989100,NA,FALSE
88,Dietary Sodium Intake and Incidence of Diabetes Complications in Japanese Patients with Type 2 Diabetes - Analysis of the Japan Diabetes Complications Study (JDCS),Sachiko,Tanaka,55523512000,NA,FALSE
88,Dietary Sodium Intake and Incidence of Diabetes Complications in Japanese Patients with Type 2 Diabetes - Analysis of the Japan Diabetes Complications Study (JDCS),Osamu,Hanyu,6603574316,NA,FALSE
88,Dietary Sodium Intake and Incidence of Diabetes Complications in Japanese Patients with Type 2 Diabetes - Analysis of the Japan Diabetes Complications Study (JDCS),Atsushi,Araki,35261689900,NA,FALSE
88,Dietary Sodium Intake and Incidence of Diabetes Complications in Japanese Patients with Type 2 Diabetes - Analysis of the Japan Diabetes Complications Study (JDCS),Hideki,Ito,57202717322,NA,FALSE
88,Dietary Sodium Intake and Incidence of Diabetes Complications in Japanese Patients with Type 2 Diabetes - Analysis of the Japan Diabetes Complications Study (JDCS),Akira,Tanaka,54419069700,NA,FALSE
88,Dietary Sodium Intake and Incidence of Diabetes Complications in Japanese Patients with Type 2 Diabetes - Analysis of the Japan Diabetes Complications Study (JDCS),Yasuo,Ohashi,55237387500,NA,FALSE
88,Dietary Sodium Intake and Incidence of Diabetes Complications in Japanese Patients with Type 2 Diabetes - Analysis of the Japan Diabetes Complications Study (JDCS),Yasuo,Akanuma,55737936200,NA,FALSE
88,Dietary Sodium Intake and Incidence of Diabetes Complications in Japanese Patients with Type 2 Diabetes - Analysis of the Japan Diabetes Complications Study (JDCS),Nobuhiro,Yamada,35374599100,NA,FALSE
88,Dietary Sodium Intake and Incidence of Diabetes Complications in Japanese Patients with Type 2 Diabetes - Analysis of the Japan Diabetes Complications Study (JDCS),Hirohito,Sone,7102062650,NA,FALSE
89,Sodium excretion and risk of developing coronary heart disease,Michel M.,Joosten,15831541700,NA,FALSE
89,Sodium excretion and risk of developing coronary heart disease,Ron T.,Gansevoort,7004561961,NA,FALSE
89,Sodium excretion and risk of developing coronary heart disease,Kenneth J.,Mukamal,7004034755,NA,FALSE
89,Sodium excretion and risk of developing coronary heart disease,Hiddo J.Lambers,Heerspink,26324845700,NA,FALSE
89,Sodium excretion and risk of developing coronary heart disease,Johanna M.,Geleijnse,35195702500,NA,FALSE
89,Sodium excretion and risk of developing coronary heart disease,Edith J.M.,Feskens,7005435520,NA,FALSE
89,Sodium excretion and risk of developing coronary heart disease,Gerjan,Navis,55124900800,NA,FALSE
89,Sodium excretion and risk of developing coronary heart disease,Stephan J.L.,Bakker,7006070107,NA,FALSE
90,"Association between urinary sodium, creatinine, albumin, and long-term survival in chronic kidney disease",Emily P.,McQuarrie,26531458400,NA,FALSE
90,"Association between urinary sodium, creatinine, albumin, and long-term survival in chronic kidney disease",Jamie P.,Traynor,7006159275,NA,FALSE
90,"Association between urinary sodium, creatinine, albumin, and long-term survival in chronic kidney disease",Alison H.,Taylor,55473551800,NA,FALSE
90,"Association between urinary sodium, creatinine, albumin, and long-term survival in chronic kidney disease",E. Marie,Freel,8127208900,NA,FALSE
90,"Association between urinary sodium, creatinine, albumin, and long-term survival in chronic kidney disease",Jonathan G.,Fox,7404282589,NA,FALSE
90,"Association between urinary sodium, creatinine, albumin, and long-term survival in chronic kidney disease",Alan G.,Jardine,34569675200,NA,FALSE
90,"Association between urinary sodium, creatinine, albumin, and long-term survival in chronic kidney disease",Patrick B.,Mark,7006073874,NA,FALSE
92,Estimated urinary sodium excretion and risk of heart failure in men and women in the EPIC-Norfolk study,Roman,Pfister,7103230477,NA,FALSE
92,Estimated urinary sodium excretion and risk of heart failure in men and women in the EPIC-Norfolk study,Guido,Michels,7006165261,NA,FALSE
92,Estimated urinary sodium excretion and risk of heart failure in men and women in the EPIC-Norfolk study,Stephen J.,Sharp,24367076500,NA,FALSE
92,Estimated urinary sodium excretion and risk of heart failure in men and women in the EPIC-Norfolk study,Robert,Luben,57204537801,NA,FALSE
92,Estimated urinary sodium excretion and risk of heart failure in men and women in the EPIC-Norfolk study,Nick J.,Wareham,34668706300,NA,FALSE
92,Estimated urinary sodium excretion and risk of heart failure in men and women in the EPIC-Norfolk study,Kay Tee,Khaw,57202570778,NA,FALSE
6,Reduced dietary salt for the prevention of cardiovascular disease,Rod S.,Taylor,55628530729,NA,FALSE
6,Reduced dietary salt for the prevention of cardiovascular disease,Kate E.,Ashton,26644694600,NA,FALSE
6,Reduced dietary salt for the prevention of cardiovascular disease,Tiffany,Moxham,26657630700,NA,FALSE
6,Reduced dietary salt for the prevention of cardiovascular disease,Lee,Hooper,57202855325,NA,FALSE
6,Reduced dietary salt for the prevention of cardiovascular disease,Shah,Ebrahim,7102093023,NA,FALSE
11,Sodium Intake in Populations: Assessment of Evidence,Brian L.,Strom,35291105700,NA,FALSE
11,Sodium Intake in Populations: Assessment of Evidence,Ann L.,Yaktine,6508330060,NA,FALSE
11,Sodium Intake in Populations: Assessment of Evidence,Maria,Oria,6701541379,NA,FALSE
11,Sodium Intake in Populations: Assessment of Evidence,Cheryl A.M.,Anderson,205,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Jamy,Ard,206,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Kirsten,Bibbins-Domingo,207,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Nancy R.,Cook,7202992021,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Mary Kay,Fox,208,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Niels,Graudal,7006599533,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Jiang,He,7404983432,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Joachim,Ix,209,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Stephen E.,Kimmel,210,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Alice H.,Lichtenstein,211,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Myron,Weinberger,212,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Julia,Hoglund,213,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Colin F.,Fink,214,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Anton,Bandy,215,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Geraldine,Kennedo,216,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Linda D.,Meyers,217,NA,TRUE
11,Sodium Intake in Populations: Assessment of Evidence,Rose Marie,Martinez,218,NA,TRUE
14,Daily sodium consumption and CVD mortality in the general population: systematic review and meta-analysis of prospective studies,Rosana,Poggio,8222772100,NA,FALSE
14,Daily sodium consumption and CVD mortality in the general population: systematic review and meta-analysis of prospective studies,Laura,Gutierrez,55761936700,NA,FALSE
14,Daily sodium consumption and CVD mortality in the general population: systematic review and meta-analysis of prospective studies,Mar??a G.,Matta,56181810800,NA,FALSE
14,Daily sodium consumption and CVD mortality in the general population: systematic review and meta-analysis of prospective studies,Natalia,Elorriaga,56156242500,NA,FALSE
14,Daily sodium consumption and CVD mortality in the general population: systematic review and meta-analysis of prospective studies,Vilma,Irazola,57202554459,NA,FALSE
14,Daily sodium consumption and CVD mortality in the general population: systematic review and meta-analysis of prospective studies,Adolfo,Rubinstein,57209290036,NA,FALSE
28,Dietary potassium and stroke,Kay Tee,Khaw,57202570778,NA,FALSE
28,Dietary potassium and stroke,Elizabeth,Barrett-Connor,35377249400,NA,FALSE
46,Dietary sodium intake and incidence of congestive heart failure in overweight US men and women,Jiang,He,7404983432,NA,FALSE
46,Dietary sodium intake and incidence of congestive heart failure in overweight US men and women,Lorraine G.,Ogden,7004307683,NA,FALSE
46,Dietary sodium intake and incidence of congestive heart failure in overweight US men and women,Lydia A.,Bazzano,6601969055,NA,FALSE
46,Dietary sodium intake and incidence of congestive heart failure in overweight US men and women,Suma,Vupputuri,57203897559,NA,FALSE
46,Dietary sodium intake and incidence of congestive heart failure in overweight US men and women,Catherine,Loria,7004668410,NA,FALSE
46,Dietary sodium intake and incidence of congestive heart failure in overweight US men and women,Paul K.,Whelton,7103041111,NA,FALSE
56,Joint effects of sodium and potassium intake on subsequent cardiovascular disease: the Trials of Hypertension Prevention follow-up study,Nancy R.,Cook,7202992021,NA,FALSE
56,Joint effects of sodium and potassium intake on subsequent cardiovascular disease: the Trials of Hypertension Prevention follow-up study,Eva,Obarzanek,7006694590,NA,FALSE
56,Joint effects of sodium and potassium intake on subsequent cardiovascular disease: the Trials of Hypertension Prevention follow-up study,Jeffrey A.,Cutler,7102422991,NA,FALSE
56,Joint effects of sodium and potassium intake on subsequent cardiovascular disease: the Trials of Hypertension Prevention follow-up study,Julie E.,Buring,36047010400,NA,FALSE
56,Joint effects of sodium and potassium intake on subsequent cardiovascular disease: the Trials of Hypertension Prevention follow-up study,Kathryn M.,Rexrode,7003464052,NA,FALSE
56,Joint effects of sodium and potassium intake on subsequent cardiovascular disease: the Trials of Hypertension Prevention follow-up study,Shiriki K.,Kumanyika,35380806400,NA,FALSE
56,Joint effects of sodium and potassium intake on subsequent cardiovascular disease: the Trials of Hypertension Prevention follow-up study,Lawrence J.,Appel,7102658830,NA,FALSE
56,Joint effects of sodium and potassium intake on subsequent cardiovascular disease: the Trials of Hypertension Prevention follow-up study,Paul K.,Whelton,7103041111,NA,FALSE
57,Lower levels of sodium intake and reduced cardiovascular risk,Nancy R.,Cook,7202992021,NA,FALSE
57,Lower levels of sodium intake and reduced cardiovascular risk,Lawrence J.,Appel,7102658830,NA,FALSE
57,Lower levels of sodium intake and reduced cardiovascular risk,Paul K.,Whelton,7103041111,NA,FALSE
60,Normal-sodium diet compared with low-sodium diet in compensated congestive heart failure: is sodium an old enemy or a new friend?,Salvatore,Paterna,7005747309,NA,FALSE
60,Normal-sodium diet compared with low-sodium diet in compensated congestive heart failure: is sodium an old enemy or a new friend?,Parrinello,Gaspare,6504246725,NA,FALSE
60,Normal-sodium diet compared with low-sodium diet in compensated congestive heart failure: is sodium an old enemy or a new friend?,Sergio,Fasullo,8525341800,NA,FALSE
60,Normal-sodium diet compared with low-sodium diet in compensated congestive heart failure: is sodium an old enemy or a new friend?,Filippo M.,Sarullo,55666266600,NA,FALSE
60,Normal-sodium diet compared with low-sodium diet in compensated congestive heart failure: is sodium an old enemy or a new friend?,Pietro,Di Pasquale,7006484941,NA,FALSE
69,Dietary salt intake and mortality in patients with type 2 diabetes,Elif I.,Ekinci,24490734300,NA,FALSE
69,Dietary salt intake and mortality in patients with type 2 diabetes,Sophie,Clarke,57198929201,NA,FALSE
69,Dietary salt intake and mortality in patients with type 2 diabetes,Merlin C.,Thomas,35461916400,NA,FALSE
69,Dietary salt intake and mortality in patients with type 2 diabetes,John L.,Moran,35466880500,NA,FALSE
69,Dietary salt intake and mortality in patients with type 2 diabetes,Karey,Cheong,55136664800,NA,FALSE
69,Dietary salt intake and mortality in patients with type 2 diabetes,Richard J.,Macisaac,7003498857,NA,FALSE
69,Dietary salt intake and mortality in patients with type 2 diabetes,George,Jerums,7005479262,NA,FALSE
86,Dietary sodium restriction below 2 g per day predicted shorter event-free survival in patients with mild heart failure,Eun Kyeung,Song,26656978600,NA,FALSE
86,Dietary sodium restriction below 2 g per day predicted shorter event-free survival in patients with mild heart failure,Debra K.,Moser,7101785555,NA,FALSE
86,Dietary sodium restriction below 2 g per day predicted shorter event-free survival in patients with mild heart failure,Sandra B.,Dunbar,7007180724,NA,FALSE
86,Dietary sodium restriction below 2 g per day predicted shorter event-free survival in patients with mild heart failure,Susan J.,Pressler,23478260800,NA,FALSE
86,Dietary sodium restriction below 2 g per day predicted shorter event-free survival in patients with mild heart failure,Terry A.,Lennie,6601967008,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Martin,O'Donnell,57210591242,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Andrew,Mente,14321895500,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Sumathy,Rangarajan,15830115800,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Matthew J.,McQueen,7103154099,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Xingyu,Wang,55736919100,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Lisheng,Liu,56764050000,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Hou,Yan,56328689400,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Shun Fu,Lee,56328765600,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Prem,Mony,35607760300,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Anitha,Devanath,55554944700,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Annika,Rosengren,7101863439,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Patricio,Lopez-Jaramillo,7004478068,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Rafael,Diaz,7201925889,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Alvaro,Avezum,7003859797,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Fernando,Lanas,56008054800,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Khalid,Yusoff,7005545505,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Romaina,Iqbal,16745143700,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Rafal,Ilow,6603351704,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Noushin,Mohammadifard,23110866700,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Sadi,Gulec,7006125855,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Afzal Hussein,Yusufali,55363742600,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Lanthe,Kruger,53264138900,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Rita,Yusuf,36122286500,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Jephat,Chifamba,6602259748,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Conrad,Kabali,24474474900,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Gilles,Dagenais,7006205335,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Scott A.,Lear,7003829555,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Koon,Teo,7202563785,NA,FALSE
91,"Urinary sodium and potassium excretion, mortality, and cardiovascular events",Salim,Yusuf,7202749318,NA,FALSE
93,Assessing the Associations of Sodium Intake With Long-Term All-Cause and Cardiovascular Mortality in a Hypertensive Cohort,Pamela,Singer,57225421176,NA,FALSE
93,Assessing the Associations of Sodium Intake With Long-Term All-Cause and Cardiovascular Mortality in a Hypertensive Cohort,Hillel,Cohen,7402808799,NA,FALSE
93,Assessing the Associations of Sodium Intake With Long-Term All-Cause and Cardiovascular Mortality in a Hypertensive Cohort,Michael,Alderman,57059210000,NA,FALSE
8,"Effect of reduced sodium intake on cardiovascular disease, coronary heart disease and stroke",N,Aburto,8739842100,NA,TRUE
10,Low sodium versus normal sodium diets in systolic heart failure: systematic review and meta-analysis,JJ,DiNicolantonio,3,NA,TRUE
10,Low sodium versus normal sodium diets in systolic heart failure: systematic review and meta-analysis,P,DiPasquale,7006484941,NA,TRUE
10,Low sodium versus normal sodium diets in systolic heart failure: systematic review and meta-analysis,RS,Taylor,55628530729,NA,TRUE
10,Low sodium versus normal sodium diets in systolic heart failure: systematic review and meta-analysis,DG,Hackam,4,NA,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Albert,Oberman,16,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Janet,Raines,17,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Nemat O.,Borhani,18,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Patty,Borhani,19,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Carolyn,Sugars,20,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Herbert G.,Langford,21,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Sheila,Corrigan,22,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,David,Schlundt,23,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Ronald J.,Prineas,24,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Dorothy,Buckingham,25,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Brian,Laing,26,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Curtis L.,Meinert,27,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,James,Ibnascia,28,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Susan,Tonascia,29,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Katherine,Detre,30,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Arlene W.,Caggiula,31,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Jeannie,McKenzie,200,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Robert W.,Jeffery,201,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Wendy,Bjornson-Benson,34,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Vikki,Mullenbach,35,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Jeffrey A.,Cutler,7102422991,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Thomas P.,Blaszkowski,36,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Van,Nuys,37,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,Penelope M.,Keyl,38,Hypertension Prevention Trial Research Group,TRUE
29,The Hypertension Prevention Trial: three-year effects of dietary changes on blood pressure,James,Tonascia,39,Hypertension Prevention Trial Research Group,TRUE
35,Sodium intake and mortality from myocardial infarction: multiple risk factor intervention trial (MRFIT),J,Stamler,6,NA,TRUE
35,Sodium intake and mortality from myocardial infarction: multiple risk factor intervention trial (MRFIT),J,Cohen,1,NA,TRUE
35,Sodium intake and mortality from myocardial infarction: multiple risk factor intervention trial (MRFIT),JA,Cutler,7102422991,NA,TRUE
35,Sodium intake and mortality from myocardial infarction: multiple risk factor intervention trial (MRFIT),G,Grandits,7,NA,TRUE
35,Sodium intake and mortality from myocardial infarction: multiple risk factor intervention trial (MRFIT),M,Kjelsberg,202,NA,TRUE
35,Sodium intake and mortality from myocardial infarction: multiple risk factor intervention trial (MRFIT),L,Kuller,81,NA,TRUE
35,Sodium intake and mortality from myocardial infarction: multiple risk factor intervention trial (MRFIT),J,Neaton,203,NA,TRUE
35,Sodium intake and mortality from myocardial infarction: multiple risk factor intervention trial (MRFIT),J,Ockene,204,NA,TRUE
36,Multiple Risk Factor Intervention Trial follow-up,J,Cohen,1,NA,TRUE
37,Dietary sodium intake and mortality: MRFIT Followup Study Results,Jerome D,Cohen,1,NA,TRUE
37,Dietary sodium intake and mortality: MRFIT Followup Study Results,Gregory,Grandits,7,NA,TRUE
37,Dietary sodium intake and mortality: MRFIT Followup Study Results,Jeffrey A,Cutler,7102422991,NA,TRUE
37,Dietary sodium intake and mortality: MRFIT Followup Study Results,James D,Neaton,203,NA,TRUE
37,Dietary sodium intake and mortality: MRFIT Followup Study Results,Lewis H.,Kuller,81,NA,TRUE
37,Dietary sodium intake and mortality: MRFIT Followup Study Results,Jeremiah,Stamler,6,NA,TRUE
44,Sodium and potassium excretion and the risk of acute myocardial infarction,VP,Valkonen,8,NA,TRUE
44,Sodium and potassium excretion and the risk of acute myocardial infarction,S,Voutilainen,9,NA,TRUE
44,Sodium and potassium excretion and the risk of acute myocardial infarction,K,Nyssonen,10,NA,TRUE
44,Sodium and potassium excretion and the risk of acute myocardial infarction,R,Salonen,11,NA,TRUE
44,Sodium and potassium excretion and the risk of acute myocardial infarction,TA,Lakka ,12,NA,TRUE
44,Sodium and potassium excretion and the risk of acute myocardial infarction,JT,Salonen,13,NA,TRUE
72,Abstract 2236: Three Gram Sodium Intake is Associated with Better Event-Free Survival Only in Patients with Advanced Heart Failure,TA,Lennie,6601967008,NA,TRUE
72,Abstract 2236: Three Gram Sodium Intake is Associated with Better Event-Free Survival Only in Patients with Advanced Heart Failure,ML,Chung,7402437110,NA,TRUE
72,Abstract 2236: Three Gram Sodium Intake is Associated with Better Event-Free Survival Only in Patients with Advanced Heart Failure,S,Heo,14,NA,TRUE
72,Abstract 2236: Three Gram Sodium Intake is Associated with Better Event-Free Survival Only in Patients with Advanced Heart Failure,RL,Dekker,15,NA,TRUE
72,Abstract 2236: Three Gram Sodium Intake is Associated with Better Event-Free Survival Only in Patients with Advanced Heart Failure,DK,Moser,7101785555,NA,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Paul K.,Whelton,7103041111,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Lawrence,Appel,7102658830,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Jeanne,Charleston,5,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Arlene Taylor,Dalcin,40,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Craig,Ewart,41,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Linda,Fried,42,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Delores,Kaidy,43,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Michael J.,Klag,44,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Shiriki,Kumanyika,35380806400,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Lyn,Steffen,45,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,W. Gordon,Walker,46,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Albert,Oberman,16,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Karen,Counts,47,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Heidi,Hataway,48,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,James,Raczynski,49,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Neil,Rappaport,50,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Roland,Weinsier,51,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Nemat O.,Borhani,18,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Edmund,Bernauer,52,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Patricia,Borhani,19,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Carlos de,la,53,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Andrew,Ertl,54,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Doug,Heustis,55,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Marshall,Lee,56,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Wade,Lovelace,57,Hypertension Prevention Trial Research Group,TRUE
32,The effects of nonpharmacologic interventions on blood pressure of persons with high normal levels,Ellen,O'Connor,58,Hypertension Prevention Trial Research Group,TRUE
