ID,original_title,scp_title,title_match(true/false),author_given_name,author_surname,author_id
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure","Medium Term Effects of Different Dosage of Diuretic, Sodium, and Fluid Administration on Neurohormonal and Clinical Outcome in Patients With Recently Compensated Heart Failure",True,Gaspare,Parrinello,7004487795
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure","Medium Term Effects of Different Dosage of Diuretic, Sodium, and Fluid Administration on Neurohormonal and Clinical Outcome in Patients With Recently Compensated Heart Failure",True,Sergio,Cannizzaro,6603823764
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure","Medium Term Effects of Different Dosage of Diuretic, Sodium, and Fluid Administration on Neurohormonal and Clinical Outcome in Patients With Recently Compensated Heart Failure",True,Sergio,Fasullo,8525341800
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure","Medium Term Effects of Different Dosage of Diuretic, Sodium, and Fluid Administration on Neurohormonal and Clinical Outcome in Patients With Recently Compensated Heart Failure",True,Daniele,Torres,23994467100
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure","Medium Term Effects of Different Dosage of Diuretic, Sodium, and Fluid Administration on Neurohormonal and Clinical Outcome in Patients With Recently Compensated Heart Failure",True,Filippo M.,Sarullo,55666266600
64,"Medium term effects of different dosage of diuretic, sodium, and fluid administration on neurohormonal and clinical outcome in patients with recently compensated heart failure","Medium Term Effects of Different Dosage of Diuretic, Sodium, and Fluid Administration on Neurohormonal and Clinical Outcome in Patients With Recently Compensated Heart Failure",True,Pietro,Di Pasquale,7006484941
65,Low dietary sodium intake increases the death risk in peritoneal dialysis,Low dietary sodium intake increases the death risk in peritoneal dialysis,True,Jie,Dong,55266679200
65,Low dietary sodium intake increases the death risk in peritoneal dialysis,Low dietary sodium intake increases the death risk in peritoneal dialysis,True,Yanjun,Li,53877753100
65,Low dietary sodium intake increases the death risk in peritoneal dialysis,Low dietary sodium intake increases the death risk in peritoneal dialysis,True,Zhikai,Yang,36060620400
65,Low dietary sodium intake increases the death risk in peritoneal dialysis,Low dietary sodium intake increases the death risk in peritoneal dialysis,True,Jianfeng,Luo,55482565200
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: The Japan Public Health Center-based prospective study,True,Ribeka,Takachi,35308230400
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: The Japan Public Health Center-based prospective study,True,Manami,Inoue,8889234100
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: The Japan Public Health Center-based prospective study,True,Taichi,Shimazu,8505077900
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: The Japan Public Health Center-based prospective study,True,Shizuka,Sasazuki,35369762100
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: The Japan Public Health Center-based prospective study,True,Junko,Ishihara,7006469121
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: The Japan Public Health Center-based prospective study,True,Norie,Sawada,35307936200
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: The Japan Public Health Center-based prospective study,True,Taiki,Yamaji,7102897776
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: The Japan Public Health Center-based prospective study,True,Motoki,Iwasaki,9233646600
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: The Japan Public Health Center-based prospective study,True,Hiroyasu,Iso,35227393400
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: The Japan Public Health Center-based prospective study,True,Yoshitaka,Tsubono,7005679829
66,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: the Japan Public Health Center-based Prospective Study,Consumption of sodium and salted foods in relation to cancer and cardiovascular disease: The Japan Public Health Center-based prospective study,True,Shoichiro,Tsugane,7005204049
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: A randomized-controlled trial,True,Hiroko,Tobari,35235400200
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: A randomized-controlled trial,True,Takanori,Arimoto,7006613950
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: A randomized-controlled trial,True,Nobutake,Shimojo,7004577495
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: A randomized-controlled trial,True,Kiyomi,Yuhara,37035524500
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: A randomized-controlled trial,True,Hiroyuki,Noda,57204355249
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: A randomized-controlled trial,True,Kazumasa,Yamagishi,35231751500
67,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: a randomized-controlled trial,Physician-pharmacist cooperation program for blood pressure control in patients with hypertension: A randomized-controlled trial,True,Hiroyasu,Iso,35227393400
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: A prospective follow-up study,True,Jo Anne,Arcand,8980190300
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: A prospective follow-up study,True,Joan,Ivanov,35477069300
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: A prospective follow-up study,True,Alexa,Sasson,37121117800
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: A prospective follow-up study,True,Vanessa,Floras,35740127300
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: A prospective follow-up study,True,Abdul,Al-Hesayen,7801308438
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: A prospective follow-up study,True,Eduardo R.,Azevedo,7006132527
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: A prospective follow-up study,True,Susanna,Mak,7102103810
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: A prospective follow-up study,True,Johane P.,Allard,7103067646
68,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: a prospective follow-up study,A high-sodium diet is associated with acute decompensated heart failure in ambulatory heart failure patients: A prospective follow-up study,True,Gary E.,Newton,7102470549
69,Dietary salt intake and mortality in patients with type 2 diabetes,Response to comment on: Ekinci et al. dietary salt intake and mortality in patients with type 2 diabetes. Diabetes Care 2011;34: 703-709,False,Elif I.,Ekinci,24490734300
69,Dietary salt intake and mortality in patients with type 2 diabetes,Response to comment on: Ekinci et al. dietary salt intake and mortality in patients with type 2 diabetes. Diabetes Care 2011;34: 703-709,False,Richard J.,MacIsaac,7003498857
69,Dietary salt intake and mortality in patients with type 2 diabetes,Response to comment on: Ekinci et al. dietary salt intake and mortality in patients with type 2 diabetes. Diabetes Care 2011;34: 703-709,False,Merlin C.,Thomas,35461916400
69,Dietary salt intake and mortality in patients with type 2 diabetes,Response to comment on: Ekinci et al. dietary salt intake and mortality in patients with type 2 diabetes. Diabetes Care 2011;34: 703-709,False,George,Jerums,7005479262
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,True,Yuji,Kono,36925127400
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,True,Sumio,Yamada,35354413600
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,True,Kenta,Kamisaka,42461724700
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,True,Amane,Araki,42461073800
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,True,Yusuke,Fujioka,55233551200
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,True,Keizo,Yasui,55596800300
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,True,Yasuhiro,Hasegawa,7403042539
70,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,Recurrence risk after noncardioembolic mild ischemic stroke in a Japanese population,True,Yasuo,Koike,7202827771
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,True,Terry A.,Lennie,6601967008
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,True,Eun Kyeung,Song,26656978600
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,True,Jia Rong,Wu,20437023800
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,True,Misook L.,Chung,7402437110
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,True,Sandra B.,Dunbar,7007180724
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,True,Susan J.,Pressler,23478260800
71,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,Three gram sodium intake is associated with longer event-free survival only in patients with advanced heart failure,True,Debra K.,Moser,7101785555
73,"Dietary Intake of Minerals and the Risk of Ischemic Stroke in Guangdong Province, China, 2007-2008","Dietary intake of minerals and the risk of ischemic stroke in Guangdong Province, China, 2007-2008",True,Wenbin,Liang,16039833400
73,"Dietary Intake of Minerals and the Risk of Ischemic Stroke in Guangdong Province, China, 2007-2008","Dietary intake of minerals and the risk of ischemic stroke in Guangdong Province, China, 2007-2008",True,Andy H.,Lee,56422852900
73,"Dietary Intake of Minerals and the Risk of Ischemic Stroke in Guangdong Province, China, 2007-2008","Dietary intake of minerals and the risk of ischemic stroke in Guangdong Province, China, 2007-2008",True,Colin W.,Binns,55810755100
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Urinary sodium and potassium excretion and risk of cardiovascular events,True,Martin J.,O'Donnell,57210591242
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Urinary sodium and potassium excretion and risk of cardiovascular events,True,Salim,Yusuf,7202749318
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Urinary sodium and potassium excretion and risk of cardiovascular events,True,Andrew,Mente,14321895500
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Urinary sodium and potassium excretion and risk of cardiovascular events,True,Peggy,Gao,35069449800
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Urinary sodium and potassium excretion and risk of cardiovascular events,True,Johannes F.,Mann,57203734343
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Urinary sodium and potassium excretion and risk of cardiovascular events,True,Koon,Teo,7202563785
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Urinary sodium and potassium excretion and risk of cardiovascular events,True,Matthew,McQueen,7103154099
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Urinary sodium and potassium excretion and risk of cardiovascular events,True,Peter,Sleight,7102062009
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Urinary sodium and potassium excretion and risk of cardiovascular events,True,Arya M.,Sharma,7404971729
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Urinary sodium and potassium excretion and risk of cardiovascular events,True,Antonio,Dans,6602316205
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Urinary sodium and potassium excretion and risk of cardiovascular events,True,Jeffrey,Probstfield,7005973687
74,Urinary sodium and potassium excretion and risk of cardiovascular events,Urinary sodium and potassium excretion and risk of cardiovascular events,True,Roland E.,Schmieder,7101834901
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Short-term effects of hypertonic saline solution in acute heart failure and long-term effects of a moderate sodium restriction in patients with compensated heart failure with New York heart association class III (class C) (SMAC-HF study),True,Salvatore,Paterna,7005747309
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Short-term effects of hypertonic saline solution in acute heart failure and long-term effects of a moderate sodium restriction in patients with compensated heart failure with New York heart association class III (class C) (SMAC-HF study),True,Sergio,Fasullo,8525341800
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Short-term effects of hypertonic saline solution in acute heart failure and long-term effects of a moderate sodium restriction in patients with compensated heart failure with New York heart association class III (class C) (SMAC-HF study),True,Gaspare,Parrinello,7004487795
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Short-term effects of hypertonic saline solution in acute heart failure and long-term effects of a moderate sodium restriction in patients with compensated heart failure with New York heart association class III (class C) (SMAC-HF study),True,Sergio,Cannizzaro,6603823764
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Short-term effects of hypertonic saline solution in acute heart failure and long-term effects of a moderate sodium restriction in patients with compensated heart failure with New York heart association class III (class C) (SMAC-HF study),True,Ivana,Basile,35067765300
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Short-term effects of hypertonic saline solution in acute heart failure and long-term effects of a moderate sodium restriction in patients with compensated heart failure with New York heart association class III (class C) (SMAC-HF study),True,Gabriella,Vitrano,16158904300
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Short-term effects of hypertonic saline solution in acute heart failure and long-term effects of a moderate sodium restriction in patients with compensated heart failure with New York heart association class III (class C) (SMAC-HF study),True,Gabriella,Terrazzino,36174463800
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Short-term effects of hypertonic saline solution in acute heart failure and long-term effects of a moderate sodium restriction in patients with compensated heart failure with New York heart association class III (class C) (SMAC-HF study),True,Giorgio,Maringhini,6603311439
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Short-term effects of hypertonic saline solution in acute heart failure and long-term effects of a moderate sodium restriction in patients with compensated heart failure with New York heart association class III (class C) (SMAC-HF study),True,Filippo,Ganci,13003477400
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Short-term effects of hypertonic saline solution in acute heart failure and long-term effects of a moderate sodium restriction in patients with compensated heart failure with New York heart association class III (class C) (SMAC-HF study),True,Sebastiano,Scalzo,6602845482
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Short-term effects of hypertonic saline solution in acute heart failure and long-term effects of a moderate sodium restriction in patients with compensated heart failure with New York heart association class III (class C) (SMAC-HF study),True,Filippo M.,Sarullo,55666266600
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Short-term effects of hypertonic saline solution in acute heart failure and long-term effects of a moderate sodium restriction in patients with compensated heart failure with New York heart association class III (class C) (SMAC-HF study),True,Gennaro,Cice,6603778772
75,Short-Term Effects of Hypertonic Saline Solution in Acute Heart Failure and Long-Term Effects of a Moderate Sodium Restriction in Patients With Compensated Heart Failure With New York Heart Association Class III (Class C) (SMAC-HF Study),Short-term effects of hypertonic saline solution in acute heart failure and long-term effects of a moderate sodium restriction in patients with compensated heart failure with New York heart association class III (class C) (SMAC-HF study),True,Pietro,Di Pasquale,7006484941
76,Adherence to a sodium-restricted diet is associated with lower symptom burden and longer cardiac event-free survival in patients with heart failure,Adherence to a sodium-restricted diet is associated with lower symptom burden and longer cardiac event-free survival in patients with heart failure,True,Youn Jung,Son,7102761510
76,Adherence to a sodium-restricted diet is associated with lower symptom burden and longer cardiac event-free survival in patients with heart failure,Adherence to a sodium-restricted diet is associated with lower symptom burden and longer cardiac event-free survival in patients with heart failure,True,Yongjik,Lee,53877659300
76,Adherence to a sodium-restricted diet is associated with lower symptom burden and longer cardiac event-free survival in patients with heart failure,Adherence to a sodium-restricted diet is associated with lower symptom burden and longer cardiac event-free survival in patients with heart failure,True,Eun Kyeung,Song,26656978600
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Katarzyna,Stolarz-Skrzypek,6603722026
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Tatiana,Kuznetsova,35450164300
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Lutgarde,Thijs,35378587200
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Valérie,Tikhonoff,6603759894
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Jitka,Seidlerová,14523754400
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Tom,Richart,34571617800
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Yu,Jin,35364166500
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Agnieszka,Olszanecka,6602574071
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Sofia,Malyutina,6603876724
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Edoardo,Casiglia,7005951169
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Jan,Filipovský,12774824000
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Kalina,Kawecka-Jaszcz,7005302548
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Yuri,Nikitin,7102172021
77,"Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion","Fatal and nonfatal outcomes, incidence of hypertension, and blood pressure changes in relation to urinary sodium excretion",True,Jan A.,Staessen,7202415416
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes","The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",True,Merlin C.,Thomas,35461916400
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes","The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",True,John,Moran,35466880500
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes","The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",True,Carol,Forsblom,7004152046
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes","The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",True,Valma,Harjutsalo,8412763300
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes","The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",True,Lena,Thorn,8717911500
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes","The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",True,Aila,Ahola,6506669400
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes","The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",True,Johan,Wadén,8717912500
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes","The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",True,Nina,Tolonen,25029612300
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes","The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",True,Markku,Saraheimo,6602976862
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes","The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",True,Daniel,Gordin,15839652500
78,"The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes","The association between dietary sodium intake, ESRD, and all-cause mortality in patients with type 1 diabetes",True,Per Henrik,Groop,7005017834
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Sodium and potassium intake and mortality among US adults: Prospective data from the third national health and nutrition examination survey,False,Quanhe,Yang,7404075857
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Sodium and potassium intake and mortality among US adults: Prospective data from the third national health and nutrition examination survey,False,Tiebin,Liu,8060715700
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Sodium and potassium intake and mortality among US adults: Prospective data from the third national health and nutrition examination survey,False,Elena V.,Kuklina,7003998135
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Sodium and potassium intake and mortality among US adults: Prospective data from the third national health and nutrition examination survey,False,W. Dana,Flanders,7006809327
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Sodium and potassium intake and mortality among US adults: Prospective data from the third national health and nutrition examination survey,False,Yuling,Hong,7403392940
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Sodium and potassium intake and mortality among US adults: Prospective data from the third national health and nutrition examination survey,False,Cathleen,Gillespie,7005285275
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Sodium and potassium intake and mortality among US adults: Prospective data from the third national health and nutrition examination survey,False,Man Huei,Chang,7404503994
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Sodium and potassium intake and mortality among US adults: Prospective data from the third national health and nutrition examination survey,False,Marta,Gwinn,35415193200
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Sodium and potassium intake and mortality among US adults: Prospective data from the third national health and nutrition examination survey,False,Nicole,Dowling,7005078898
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Sodium and potassium intake and mortality among US adults: Prospective data from the third national health and nutrition examination survey,False,Muin J.,Khoury,26643049700
79,Sodium and Potassium Intake and Mortality Among US Adults Prospective Data From the Third National Health and Nutrition Examination Survey,Sodium and potassium intake and mortality among US adults: Prospective data from the third national health and nutrition examination survey,False,Frank B.,Hu,36038688700
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction","High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",True,Ana Paula R.,Costa,55086691300
80,"High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction","High sodium intake adversely affects oxidative-inflammatory response, cardiac remodelling and mortality after myocardial infarction",True,Rafaela C.S.,de Paula,55088640300
